5b201d6840182d3e18c96ed6,12,https://www.oploverz.in/3d-kanojo-real-girl-episode-12-subtitle-indonesia-end/,http://animeheaven.eu/watch.php?a=3D Girlfriend&e=12
5b201d6840182d3e18c96ed7,11,https://www.oploverz.in/3d-kanojo-real-girl-episode-11-subtitle-indonesia/,http://animeheaven.eu/watch.php?a=3D Girlfriend&e=11
