5b201d8140182d3e18c96ee9,Arcana Famiglia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ID_62.jpg
5b201d8340182d3e18c96eea,Area no kishi,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_56.jpg
5b201d8440182d3e18c96eeb,Ballroom e Youkoso,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ID_63.jpg
5b201d8540182d3e18c96eec,Berserk (2016),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_26.jpg
5b201d8640182d3e18c96eed,Black Bullet,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_33.jpg
5b201d8840182d3e18c96eee,Black Clover,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_25.jpg
5b201d8a40182d3e18c96eef,Blade and Soul,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,ID_34.jpg
5b201d8b40182d3e18c96ef0,Bleach,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,ID_86.jpg
5b201d8c40182d3e18c96ef1,Blood Lad,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_65.jpg
5b201d8d40182d3e18c96ef2,Brave Witches,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_8.jpg
5b201d8f40182d3e18c96ef3,Boku dake ga Inai Machi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ID_64.jpg
5b201d9140182d3e18c96ef4,Boku no hero academia,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,ID_66.jpg
5b201d9240182d3e18c96ef5,Boku no hero academia S2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,ID_83.jpg
5b201d9340182d3e18c96ef6,Boku no hero academia S3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,ID_84.jpg
5b201d9440182d3e18c96ef7,Boruto : Naruto Next Generation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,ID_82.jpg
5b201d9640182d3e18c96ef8,Boruto : Naruto the movie,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,ID_29.jpg
5b201d9740182d3e18c96ef9,Btooom!,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ID_19.jpg
5b201d9940182d3e18c96efa,Bubunki Buranki,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_81.jpg
5b201d9a40182d3e18c96efb,Bungou Stray Dogs S2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_85.jpg
5b201d9b40182d3e18c96efc,Captain Tsubasa 2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_51.jpg
5b201d9d40182d3e18c96efd,Charlotte,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ID_20.jpg
5b201d9f40182d3e18c96efe,Comet Lucifer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,ID_5.jpg
5b201da040182d3e18c96eff,Coppelion,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_42.jpg
5b201da140182d3e18c96f00,Cowboy Bebop,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_1.jpg
5b201da240182d3e18c96f01,Darling in the FranXX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ID_69.jpg
5b201da440182d3e18c96f02,Date A Live,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,ID_22.jpg
5b201da640182d3e18c96f03,Date A Live S2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,ID_180.jpg
5b201da740182d3e18c96f04,Death March kara Hajimaru Isekai Kyousoukyoku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_67.jpg
5b201da840182d3e18c96f05,Death parade,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ID_68.jpg
5b201da940182d3e18c96f06,Chuunibyou S2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_38.jpg
5b201dac40182d3e18c96f07,Diamond No Ace S2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_179.jpg
5b201dad40182d3e18c96f08,Devil Survivor 2 The Animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_4.jpg
5b201dae40182d3e18c96f09,Digimon Adventure tri 1: Saikai,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_87.jpg
5b201daf40182d3e18c96f0a,Digimon Adventure tri 2: Ketsui,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_88.jpg
5b201db040182d3e18c96f0b,Digimon Adventure tri 3: Kokuhaku,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_89.jpg
5b201db240182d3e18c96f0c,Digimon Adventure tri 4: Soushitsu,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_90.jpg
5b201db440182d3e18c96f0d,Digimon Adventure tri 5: Kyousei,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_91.jpg
5b201db540182d3e18c96f0e,Digimon Adventure tri 6: Bokura no mirai,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_92.jpg
5b201db640182d3e18c96f0f,Divine Gate,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_23.jpg
5b201db740182d3e18c96f10,Dragon Ball Kai,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,ID_187.jpg
5b201db940182d3e18c96f11,Dragon Ball Super,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,ID_3.jpg
5b201dbb40182d3e18c96f12,Haikyuu S3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_196.jpg
5b201dbc40182d3e18c96f13,Ranpo Kitan: Game of Laplace,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_197.jpg
5b201dbd40182d3e18c96f14,Re: Zero Kara Hajimeru Isekai Seikatsu,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_198.jpg
5b201dbe40182d3e18c96f15,Ushio to Tora S2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_199.jpg
5b201dc040182d3e18c96f16,Koe No Katachi,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_200.jpg
5b201dc240182d3e18c96f17,Dramatical Murder ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ID_70.jpg
5b201dc340182d3e18c96f18,Drifters,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_71.jpg
5b201dc440182d3e18c96f19,EyeShield 21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_2.jpg
5b201dc640182d3e18c96f1a,Fairy Tail,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_30.jpg
5b201dc840182d3e18c96f1b,Fairy Tail Dragon Cry,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_93.jpg
5b201dc940182d3e18c96f1c,Fate/Apocrypha,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_188.jpg
5b201dca40182d3e18c96f1d,Fate/Stay Night,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_189.jpg
5b201dcc40182d3e18c96f1e,Fate/Stay Night Unlimited Blade Works,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_190.jpg
5b201dcd40182d3e18c96f1f,Free,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,ID_72.jpg
5b201dcf40182d3e18c96f20,Free S2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,ID_191.jpg
5b201dd040182d3e18c96f21,Fuuun Ishin Dai Shougn,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,ID_73.jpg
5b201dd140182d3e18c96f22,Gangsta,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_41.jpg
5b201dd340182d3e18c96f23,Gintama 2017,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ID_28.jpg
5b201dd540182d3e18c96f24,Glasslip,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,ID_75.jpg
5b201dd640182d3e18c96f25,God Eater,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_27.jpg
5b201dd740182d3e18c96f26,Gokukoku no Brynhildr,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_76.jpg
5b201dd840182d3e18c96f27,Golden Time,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ID_74.jpg
5b201dda40182d3e18c96f28,Gugure! Kokkuri-san,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_77.jpg
5b201ddb40182d3e18c96f29,Gundam Build Fighter,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ID_78.jpg
5b201ddd40182d3e18c96f2a,Gundam Build Fighter Try,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ID_79.jpg
5b201dde40182d3e18c96f2b,Hai to Gensou no Grimgar,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_80.jpg
5b201ddf40182d3e18c96f2c,Haikyuu,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_94.jpg
5b201de140182d3e18c96f2d,Haikyuu S2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_95.jpg
5b201de240182d3e18c96f2e,Hakkenden: Touhou Hakken Ibun,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_96.jpg
5b201de440182d3e18c96f2f,Handa-Kun,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ID_97.jpg
5b201de540182d3e18c96f30,Heroic Age,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ID_182.jpg
5b201de640182d3e18c96f31,Hibike! Euphonium,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_98.jpg
5b201de840182d3e18c96f32,Hibike! Euphonium S2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_184.jpg
5b201dea40182d3e18c96f33,Hunter x hunter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,ID_6.jpg
5b201deb40182d3e18c96f34,Inuyasha Movie 1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_192.jpg
5b201dec40182d3e18c96f35,Inuyasha Movie 2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_193.jpg
5b201ded40182d3e18c96f36,Kiseijuu: Sei no Kakuritsu (Parasyte the Maxim),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_194.jpg
5b201def40182d3e18c96f37,Nanatsu no Taizai: Seisen no Shirushi,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_195.jpg
5b201df140182d3e18c96f38,Jigoku Shoujo: Yoi no Togi,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ID_99.jpg
5b201df240182d3e18c96f39,Joker Game,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ID_39.jpg
5b201df340182d3e18c96f3a,Jormungand,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_43.jpg
5b201df440182d3e18c96f3b,Jormungand: Perfect Order,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_100.jpg
5b201df640182d3e18c96f3c,K,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ID_101.jpg
5b201df840182d3e18c96f3d,K return of kings,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ID_102.jpg
5b201df940182d3e18c96f3e,Karakai Jouzu no Takagi-san,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,ID_103.jpg
5b201dfa40182d3e18c96f3f,Kidou Senshi Gundam: Tekketsu no Orphans,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ID_104.jpg
5b201dfb40182d3e18c96f40,Kidou Senshi Gundam: Tekketsu no Orphans S2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ID_105.jpg
5b201dfd40182d3e18c96f41,Koi to uso,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ID_106.jpg
5b201dff40182d3e18c96f42,Koi wa Ameagari no You ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ID_107.jpg
5b201e0040182d3e18c96f43,Kokkoku,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ID_108.jpg
5b201e0140182d3e18c96f44,Kono Subarashii Sekai ni Shukufuku wo!,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,ID_109.jpg
5b201e0240182d3e18c96f45,Kono Subarashii Sekai ni Shukufuku wo! S2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,ID_110.jpg
5b201e0440182d3e18c96f46,Koutetsujou no Kabaner,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,ID_111.jpg
5b201e0640182d3e18c96f47,Kuroko No Basket S2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_112.jpg
5b201e0740182d3e18c96f48,Kuroko No Basket S3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_113.jpg
5b201e0940182d3e18c96f49,Kuroko no Basket: Last Game,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ID_31.jpg
5b201e0a40182d3e18c96f4a,Log Horizon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_44.jpg
5b201e0c40182d3e18c96f4b,Log Horizon Season 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_45.jpg
5b201e0d40182d3e18c96f4c,Magi S2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ID_185.jpg
5b201e0e40182d3e18c96f4d,Mahouka Koukou no Rettousei,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ID_114.jpg
5b201e1040182d3e18c96f4e,Masamune-kun no Revenge,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ID_115.jpg
5b201e1140182d3e18c96f4f,Mayoiga,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ID_46.jpg
5b201e1340182d3e18c96f50,Megalo Box,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,ID_116.jpg
5b201e1440182d3e18c96f51,Mob Pyscho 100,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ID_117.jpg
5b201e1a40182d3e18c96f52,Musaigen no Phantom World,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_118.jpg
5b201e1b40182d3e18c96f53,Nanatsu no Taizai,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ID_35.jpg
5b201e1c40182d3e18c96f54,Nanatsu no Taizai S2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ID_119.jpg
5b201e1e40182d3e18c96f55,Naruto Shippuuden,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,ID_120.jpg
5b201e1f40182d3e18c96f56,Natsume Yuujinchou Special,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ID_122.jpg
5b201e2140182d3e18c96f57,Natsume Yuunjinchou Go,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ID_121.jpg
5b201e2240182d3e18c96f58,New Game!,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ID_13.jpg
5b201e2340182d3e18c96f59,New Game! (Season 2),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ID_14.jpg
5b201e2540182d3e18c96f5a,Nijiiro Days,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ID_123.jpg
5b201e2640182d3e18c96f5b,Nisekoi,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ID_15.jpg
5b201e2840182d3e18c96f5c,Nisekoi S2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ID_124.jpg
5b201e2940182d3e18c96f5d,No game No Life,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ID_47.jpg
5b201e2a40182d3e18c96f5e,Non Non Biyori Repeat,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ID_125.jpg
5b201e2c40182d3e18c96f5f,Noragami Aragoto,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ID_48.jpg
5b201e2d40182d3e18c96f60,One Piece,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_24.jpg
5b201e2f40182d3e18c96f61,One piece Film : Strong world,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_170.jpg
5b201e3040182d3e18c96f62,One piece Film : Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_171.jpg
5b201e3140182d3e18c96f63,One piece Film Gold,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_172.jpg
5b201e3340182d3e18c96f64,One piece Movie 01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_161.jpg
5b201e3540182d3e18c96f65,One piece Movie 02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_162.jpg
5b201e3640182d3e18c96f66,One piece Movie 03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_163.jpg
5b201e3740182d3e18c96f67,One piece Movie 04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_164.jpg
5b201e3840182d3e18c96f68,One piece Movie 05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_165.jpg
5b201e3a40182d3e18c96f69,One piece Movie 06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_166.jpg
5b201e3c40182d3e18c96f6a,One piece Movie 07,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_167.jpg
5b201e3d40182d3e18c96f6b,One piece Movie 08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_168.jpg
5b201e3e40182d3e18c96f6c,One piece Movie 09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_169.jpg
5b201e3f40182d3e18c96f6d,One piece Ova,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,ID_160.jpg
5b201e4140182d3e18c96f6e,One Punch Man,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ID_126.jpg
5b201e4340182d3e18c96f6f,One punch Man OVA : Road To Hero,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ID_127.jpg
5b201e4440182d3e18c96f70,One punch Man Specials,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ID_128.jpg
5b201e4540182d3e18c96f71,Ookami Shoujo to Kuro Ouji,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ID_129.jpg
5b201e4640182d3e18c96f72,Orange,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ID_16.jpg
5b201e4940182d3e18c96f73,Ore Monogatari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ID_130.jpg
5b201e4a40182d3e18c96f74,Oregairu S2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ID_131.jpg
5b201e4c40182d3e18c96f75,Overlord,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_17.jpg
5b201e4e40182d3e18c96f76,Overlord S2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ID_132.jpg
